# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:04:13
# GED
# ------------------------

"var_x","var_y"
NA,0.071718895342201
NA,0.231152288615704
0.235871511511505,NA
0.773463635472581,0.444569457089528
0.253191403113306,0.652132508344948
0.333095286507159,0.242247518384829
0.284869809402153,NA
0.654409379931167,0.140846124617383
0.191635478055105,0.263349167769775
0.132134049199522,0.478078232845291
0.558783652726561,0.464339334750548
0.52967664715834,0.749482841230929
0.0564921703189611,0.995378830237314
0.791570068569854,0.715254097711295
0.08899219869636,0.682190994266421
0.446587825892493,0.418990102596581
0.608106008032337,0.779650014126673
0.801458437228575,0.588784796884283
0.210838774684817,0.203101123217493
0.678966287057847,0.137509544380009
0.16339303040877,0.879071726463735
NA,0.646264517214149
0.947890428593382,0.610801634378731
0.343316417420283,0.817330396035686
0.0544434837065637,0.110755065921694
NA,0.113515208242461
0.263855352764949,0.937169552547857
0.918514626799151,0.554629392223433
0.859612758271396,0.459970189956948
0.48973849369213,0.371312424074858
0.988777943421155,0.872767462395132
0.266156213823706,0.555529999546707
NA,0.854568000184372
0.504498884547502,NA
0.141700921580195,0.114967324072495
NA,0.15068348753266
0.146688964450732,0.135604874230921
0.206667847232893,0.49279417982325
0.0649348034057766,0.823230660986155
0.961728997295722,0.560973134357482
0.437076997477561,0.675251717213541
0.568741625407711,NA
0.986103201052174,0.621429420309141
0.152954302029684,0.223791084717959
0.233502119779587,0.829533708514646
0.350887117208913,0.631277885753661
0.403911758679897,0.844859713921323
0.500463189557195,0.429061729228124
0.382004796527326,0.756958407117054
0.024070936255157,0.62050060252659
0.530946612590924,0.940385296009481
0.704665155615658,0.251363062532619
0.989012035541236,0.770596123300493
0.0478165729437023,NA
0.703045220579952,0.607638102490455
0.762288528727368,0.846762567292899
0.126398454187438,0.511270521674305
0.974186071427539,0.141824583755806
0.816784742521122,0.112401158316061
0.966623615240678,0.422206859569997
0.266661933390424,0.0245637036859989
0.291160246822983,0.89914583065547
0.417026659008116,0.469312940025702
0.825478454586118,0.636520633008331
0.314349243184552,0.842453257413581
0.355415556114167,0.328023839043453
0.77955820527859,0.158555389847606
0.276052162982523,0.37976913782768
0.27026576618664,0.0784092536196113
0.520455650053918,0.34402973158285
0.473706911318004,0.260723026935011
0.00362065364606678,0.0275729827117175
0.104308972833678,0.90337538626045
0.558248060522601,0.795416817301884
0.832813800545409,0.284006494563073
0.0459636610466987,NA
0.055505370022729,0.565078149084002
0.462582757463679,NA
0.409204146591946,0.338306098477915
0.716996656963602,0.202228973852471
0.423476410098374,0.814485656330362
0.0328964982181787,0.0687469111289829
0.101869845762849,0.846432788996026
0.794686034088954,0.28434037277475
0.118057315470651,0.713540698168799
0.592467007227242,0.369706297060475
0.159575570374727,0.280958086252213
0.481867261230946,0.00583057291805744
0.674848595866933,0.638616404263303
0.334808133775368,0.887564520584419
0.513140079565346,0.9672547490336
0.975069381995127,NA
0.841080989455804,0.258713777409866
0.0567007893696427,0.724794016918167
NA,0.425011094193906
0.759480751119554,0.584465373307467
0.959541782038286,0.978849293896928
0.258829250698909,0.881455604918301
0.758304241579026,0.0969355737324804
0.978527567815036,0.812001331942156
0.37375952466391,0.575387672986835
0.800530790118501,0.885132995899767
0.962154430802912,0.61923134396784
0.238167577190325,0.705994148273021
0.886401748284698,0.266147006070241
0.440550372703001,0.912957921857014
0.463784767314792,0.151411728933454
0.86097401753068,0.843892795266584
NA,0.497211606474593
0.515048734145239,0.816668643383309
0.918948418693617,0.380423191701993
0.268186321482062,0.146379890851676
0.904496879782528,0.644734697183594
0.865113501204178,NA
0.729005865287036,0.0807678746059537
0.306274852016941,0.955555042950436
NA,0.0261039666365832
0.255485818255693,0.333849702728912
0.874402140034363,0.773025118047372
NA,0.990064327139407
0.846557063981891,0.0799841608386487
0.977539282524958,NA
0.433791772462428,0.991963599575683
0.510356687242165,0.932526626391336
0.057074919110164,0.334249459439889
0.06984145892784,0.244578042533249
NA,0.703265175921842
0.698672944447026,0.34168068272993
0.326033470220864,0.687378119677305
0.25092190108262,0.602445920463651
0.566918675787747,NA
0.854967964813113,0.564844823908061
0.10038307053037,0.304659376386553
0.0729193068109453,0.561745510436594
0.516525726998225,0.719563780818135
0.453781564254314,0.11691212723963
0.54870771151036,0.972318087238818
0.956816199002787,0.710573268588632
0.805044107604772,0.652563511859626
0.78095511556603,0.887001957977191
0.740458894288167,0.114200987620279
0.931348300538957,0.849155758274719
0.0273051557596773,0.159354464849457
0.687012790702283,0.524320604745299
0.71069772564806,0.387797473929822
0.461240891832858,0.238477075938135
0.608970402739942,0.474662342574447
0.217557838186622,0.919998905388638
0.20244994177483,0.889823650941253
0.499299288727343,0.855973769910634
0.651379390852526,0.418491525808349
0.689584770705551,0.0699692422058433
NA,0.263791527831927
0.848479222506285,0.948798722820356
NA,0.50748888659291
0.251487635308877,NA
0.476913535036147,0.626261417055503
0.691251223674044,0.479153062216938
0.455159683711827,0.18114449782297
0.186258562840521,0.772032859735191
0.50914228730835,0.82523383339867
0.900326867820695,0.254437753232196
0.186617381405085,0.0930885993875563
0.55221532471478,0.219119649613276
0.325880996882915,0.126711091259494
0.362758056493476,0.100493256933987
0.346960845403373,NA
NA,0.848071855725721
NA,0.80034926882945
0.112779650837183,NA
0.276766134658828,0.891454481519759
0.647961393930018,0.997325784992427
0.615906557766721,0.380112958606333
0.256442224606872,0.33498029760085
0.771300157764927,NA
0.649060386233032,0.00784614053554833
0.0340169044211507,0.543662362033501
0.353674145648256,0.899452311219648
0.349504834506661,0.945251477416605
0.186209138017148,0.49528228957206
NA,0.703597012208775
0.336328434990719,0.148268879856914
NA,0.21040650550276
0.240604027407244,NA
0.744880096521229,0.157450780272484
0.45218227384612,0.365926024504006
0.520283070858568,0.166084678145126
0.156099229585379,0.407955677015707
0.894884935114533,0.829032426234335
0.481781140668318,0.842777244513854
0.135484382044524,0.920806540641934
0.990402336930856,0.0169439821038395
NA,0.578291296260431
0.129494783934206,0.728303231997415
0.625931838527322,0.600738071603701
0.520379121648148,0.870437475619838
NA,0.684997613076121
0.090030865278095,0.113154393620789
0.516061304137111,0.632126237498596
0.465963298920542,0.0272874215152115
0.312407825607806,NA
0.0414211889728904,0.273437950760126
0.60079494304955,0.397511558141559
0.406704845838249,0.413973328657448
0.934374931268394,0.210771533660591
0.989938858430833,0.824163895100355
0.15756521304138,0.0444578663446009
0.0729439521674067,NA
0.89159856387414,0.823172037256882
0.762818295508623,0.348502635490149
0.865084270946681,0.66972295078449
0.891010752413422,0.653130824677646
0.069793232018128,0.97692591114901
0.546261958545074,0.811344446148723
0.959382057655603,0.707105562323704
0.508171021472663,0.868970368057489
0.0856810931582004,0.962109206011519
0.843477093148977,NA
0.184325222857296,NA
0.694423739798367,0.151144988136366
NA,0.208284299355
0.0449545874726027,0.614753892412409
0.163685626350343,0.691579404519871
0.845584273105487,0.917150164954364
0.531209449283779,0.381389643065631
0.147386307129636,0.248475065687671
0.552006234182045,0.431528125423938
0.259331669192761,0.486615025671199
0.089552556630224,0.923440358135849
