# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:04:13
# GED
# ------------------------

"var_x","var_y"
0.215180488070473,0.538494133157656
0.119764102622867,0.382680481532589
0.66814352851361,0.0813263552263379
0.680807401658967,0.459694535005838
0.0351682188920677,0.402712036622688
0.289252594346181,0.980330539867282
0.481940454570577,0.820245484821498
0.987615106161684,0.229366882238537
0.507920990465209,0.0881482728291303
0.835709835868329,0.827808090485632
0.9356605168432,NA
0.892607052111998,0.398253265069798
0.824038885068148,0.843464201781899
0.920780330430716,0.0204548784531653
0.902648065937683,0.224385067354888
0.134260108927265,0.697037404868752
0.209629295859486,0.123534854734316
0.188620818778872,0.126379376975819
0.842226756969467,0.775299038738012
0.244515241356567,0.955916609847918
0.248529942473397,0.771341078914702
0.843870014883578,0.0279018429573625
0.151476023253053,0.527051306096837
0.514050289988518,0.512685376917943
0.149459598818794,0.00402525905519724
0.206243710359558,0.217025649035349
0.604525130707771,0.381552139064297
0.743347085779533,0.721962949261069
0.219211194198579,NA
0.375226825242862,0.501013780711219
0.297940770164132,0.66943665035069
0.893649243982509,0.639306691242382
0.360255361301824,0.678314939374104
0.381137058138847,0.700294497888535
0.253782491432503,0.295947722392157
0.549102016258985,0.949841171037406
0.738003020407632,0.739838468842208
0.310898707248271,0.271219060290605
0.30863386625424,0.94978065462783
0.519434646004811,0.567810839507729
0.0475379042327404,0.691151180537418
0.630639683455229,0.41419625445269
0.00666054151952267,0.466352320974693
0.480716570746154,0.862605395028368
0.544261113274843,0.585197696229443
0.712943865684792,0.827891698572785
0.463281974196434,0.537328439299017
0.290897200582549,0.265354319475591
0.604187361896038,0.134674866916612
0.213544407626614,0.439101037569344
0.713861722731963,0.0946229628752917
0.265352044487372,0.649285496212542
0.559992649126798,0.115677201887593
NA,0.0212833490222692
0.616181262768805,0.318960701813921
0.532526694703847,0.540868935873732
0.719585117418319,0.734463630709797
0.928324951790273,0.380868076579645
0.892915242118761,0.788489137310535
0.0498426272533834,0.47174589545466
0.726210915483534,0.471539558842778
0.678328430978581,0.897910067345947
0.403435342945158,0.68571008881554
0.621551606338471,0.393862548284233
0.794741589110345,0.77489473274909
0.155117857269943,0.500199603615329
0.388791234930977,0.85041615110822
0.231714069843292,0.361272495705634
0.404059160035104,0.826811093138531
0.909984347177669,0.385631984565407
0.0183128984645009,0.615909298416227
0.530357552459463,0.507931533269584
0.0443527090828866,0.46445479686372
0.411137549905106,0.814776122337207
0.15831205341965,0.439882379025221
0.970706299878657,0.184699575649574
0.580572240520269,0.252923098625615
0.210687362123281,0.983384395483881
0.977578918915242,0.346990910591558
0.218733259476721,0.277391624404117
0.741739606950432,0.931971483398229
0.611276831943542,0.538189726183191
0.43365262215957,0.60183230554685
0.0517270402051508,0.554316409630701
0.237441731384024,0.183035638416186
0.955289569217712,0.945689420448616
0.33839323068969,0.381545567186549
0.481859783874825,0.739795979810879
0.780236442340538,0.816449662670493
0.945272872922942,0.565437482204288
0.811590856639668,NA
0.198728217510507,0.333693774184212
0.332084117922932,0.0520994861144572
0.695346652064472,0.876166806090623
0.609117877902463,0.328872461104766
0.17229348490946,0.722930079558864
NA,0.927750120637938
0.18040096363984,0.416643259115517
0.912846409715712,0.679422833025455
0.698727629845962,0.582459879107773
0.0189391546882689,0.818623362109065
0.446420836029574,0.88181089842692
0.530914234695956,0.860998624470085
0.786248935153708,0.838674345752224
0.283963826950639,0.272219183389097
0.0413981508463621,0.451115483650938
0.743851230014116,0.598796430043876
0.752161176176742,0.616253297310323
0.365185845643282,0.993484502192587
0.359871074790135,0.333213284611702
0.264626074582338,0.286079324549064
0.262868382036686,0.819402420893312
0.793177050771192,0.963595118140802
0.946575386682525,0.665586272021756
0.713166480418295,0.252372634131461
0.0536605194211006,0.86893858993426
0.546215270180255,0.408789407927543
0.681395741412416,0.686111279530451
0.142192502506077,0.897017921786755
0.869264849228784,0.246207921532914
0.895358537323773,0.797228300012648
0.0350963780656457,0.615571921691298
0.902521283132955,0.419476428302005
0.353127132402733,0.617589259520173
0.480562264099717,0.143086133524776
0.912584209814668,0.689981321338564
0.859450926771387,0.807108941720799
0.993740698322654,0.667748379521072
0.775125698419288,0.37596346414648
0.0409745485521853,0.292455571005121
0.941584776854143,0.492738626664504
0.445492355152965,0.559677208540961
0.781221990240738,0.0329825601074845
0.631790508283302,0.986565712140873
0.560398742090911,0.917209484614432
0.709101029671729,0.105866591911763
0.678904434666038,0.258778693620116
0.770543210674077,0.299770939163864
0.91202648403123,0.194086422212422
0.123626320390031,0.38458573911339
0.156838984694332,0.511469922959805
0.758784577948973,0.741282830480486
0.519820732995868,0.712443930795416
0.346675731940195,0.93986179982312
0.517812563339248,0.739156493917108
